2020-03-10 05:56:44,603 | zeep.wsdl.wsdl - DEBUG - Adding message: {https://maullin.sii.cl/DTEWS/CrSeed.jws}getSeedRequest
2020-03-10 05:56:44,603 | zeep.wsdl.wsdl - DEBUG - Adding message: {https://maullin.sii.cl/DTEWS/CrSeed.jws}getStateRequest
2020-03-10 05:56:44,603 | zeep.wsdl.wsdl - DEBUG - Adding message: {https://maullin.sii.cl/DTEWS/CrSeed.jws}getVersionPatchResponse
2020-03-10 05:56:44,603 | zeep.wsdl.wsdl - DEBUG - Adding message: {https://maullin.sii.cl/DTEWS/CrSeed.jws}getStateResponse
2020-03-10 05:56:44,603 | zeep.wsdl.wsdl - DEBUG - Adding port: {https://maullin.sii.cl/DTEWS/CrSeed.jws}CrSeed
2020-03-10 05:56:44,610 | zeep.wsdl.wsdl - DEBUG - Adding binding: {https://maullin.sii.cl/DTEWS/CrSeed.jws}CrSeedSoapBinding
2020-03-10 05:56:44,610 | zeep.wsdl.wsdl - DEBUG - Adding service: CrSeedService
2020-03-10 05:56:44,611 | zeep.transports - DEBUG - HTTP Post to https://maullin.sii.cl/DTEWS/CrSeed.jws:
<?xml version='1.0' encoding='utf-8'?>
<soap-env:Envelope xmlns:soap-env="http://schemas.xmlsoap.org/soap/envelope/"><soap-env:Body><ns0:getSeed xmlns:ns0="https://maullin.sii.cl/DTEWS/CrSeed.jws"/></soap-env:Body></soap-env:Envelope>
2020-03-10 05:56:44,613 | urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): maullin.sii.cl:443
2020-03-10 05:56:49,758 | urllib3.connectionpool - DEBUG - https://maullin.sii.cl:443 "POST /DTEWS/CrSeed.jws HTTP/1.1" 200 None
2020-03-10 05:56:49,759 | zeep.transports - DEBUG - HTTP Response from https://maullin.sii.cl/DTEWS/CrSeed.jws (status: 200):
<?xml version="1.0" encoding="UTF-8"?>
<soapenv:Envelope xmlns:soapenv="http://schemas.xmlsoap.org/soap/envelope/" xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance">
 <soapenv:Body>
  <ns1:getSeedResponse soapenv:encodingStyle="http://schemas.xmlsoap.org/soap/encoding/" xmlns:ns1="https://maullin.sii.cl/DTEWS/CrSeed.jws">
   <ns1:getSeedReturn xsi:type="xsd:string">&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot;?&gt;&lt;SII:RESPUESTA xmlns:SII=&quot;http://www.sii.cl/XMLSchema&quot;&gt;&lt;SII:RESP_BODY&gt;&lt;SEMILLA&gt;024456374084&lt;/SEMILLA&gt;&lt;/SII:RESP_BODY&gt;&lt;SII:RESP_HDR&gt;&lt;ESTADO&gt;00&lt;/ESTADO&gt;&lt;/SII:RESP_HDR&gt;&lt;/SII:RESPUESTA&gt;</ns1:getSeedReturn>
  </ns1:getSeedResponse>
 </soapenv:Body>
</soapenv:Envelope>
2020-03-10 05:56:49,761 | root - INFO - Seed 024456374084
2020-03-10 05:56:49,761 | root - INFO - SiiConnectorBase.__init__::Loading WSDL from : wsdl/maullin/GetTokenFromSeed/GetTokenFromSeed.wsdl
2020-03-10 05:56:49,761 | zeep.xsd.schema - DEBUG - Init schema document for None
2020-03-10 05:56:49,762 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}string', <zeep.xsd.types.builtins.String object at 0x7f1145f49898>)
2020-03-10 05:56:49,762 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}boolean', <zeep.xsd.types.builtins.Boolean object at 0x7f1145f49860>)
2020-03-10 05:56:49,762 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}decimal', <zeep.xsd.types.builtins.Decimal object at 0x7f1145f49eb8>)
2020-03-10 05:56:49,762 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}float', <zeep.xsd.types.builtins.Float object at 0x7f1145f49b00>)
2020-03-10 05:56:49,762 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}double', <zeep.xsd.types.builtins.Double object at 0x7f1145f49f28>)
2020-03-10 05:56:49,763 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}duration', <zeep.xsd.types.builtins.Duration object at 0x7f1145f49f98>)
